layout_is_quinconce,rows,cols,num_trees,spacing_x,spacing_y,wind_speed,wind_angle_deg,wind_oscillation_deg,wind_frequency,progressive_edge,sim_duration_sec,mean_stress,max_stress,min_stress,var_stress,std_stress
1,3,5,15,5.063639475121144,8.730972714408452,38.43888151413608,40.84725672628129,42.58251869905524,0.7845489251206462,0,0.9456750000827014,0.07730647126203634,0.11733444924445188,0.04808353391138233,0.0003996123816711498,0.019990307193016064
0,4,3,12,7.685177783955044,6.729578850824945,36.17494451636084,348.7146998306886,34.08105035612637,0.7021783245424243,1,0.7168688750825822,0.04056736480809073,0.09451156650397743,0.002856316684986071,0.0013531140525132321,0.036784698619306805
0,4,5,20,6.130457375234705,5.112882087855152,26.899548058627555,321.0828871596396,15.131168759220891,0.5079957012154358,0,1.1686620418913662,0.05583093313198638,0.06530700879753493,0.03383109880642763,7.30331767415334e-05,0.008545945046718555
0,3,3,9,8.401799843192084,5.183425968410393,42.230811190456386,213.07994597566235,22.257638634510975,0.6249087173499199,1,0.49979083403013647,0.034959453278416854,0.08733151906790398,0.0037843480787284247,0.0008759054005020439,0.029595699020331382
0,4,5,20,6.1211100462348815,8.53177192547368,18.33592446918454,177.3450375447093,10.397377566859667,0.48119638519647584,0,1.2089629170950502,0.011518289644310118,0.02316761925498243,0.006696203197745384,3.5028630516416e-05,0.00591849900873659
1,3,5,15,7.246051510580318,7.730224396327117,32.501062952914786,346.3821174508351,23.12047028332964,0.37142725176911645,0,0.9187102080322802,0.05994924153382162,0.07799506016134092,0.040999301372359145,0.00019033305088897876,0.01379612448802122
0,4,3,12,8.816112697203057,4.0607723734490815,44.09636480122917,15.5375683022074,41.19000897943249,0.51662066545178,1,0.7045469579752535,0.04715613270943054,0.13219435411044034,0.003456319799496405,0.001954262189298234,0.04420703778017968
1,3,5,15,7.477055615533238,4.3771727354488466,19.98646295727759,78.05127837113685,20.307288139380045,0.7974988250176225,0,0.9888392081484199,0.013824388471939631,0.02776954816964671,0.0056602214299849,7.66130808910432e-05,0.008752889859414616
1,5,5,25,4.227231901707289,5.4048159479611515,43.512344522296765,320.4949622007299,25.947986347499953,0.5720795586809221,0,1.7211255840957165,0.08032084409044674,0.12291297182334208,0.05498554523460311,0.0003189003274295846,0.017857780585212278
1,4,4,16,5.146973728524748,5.329689624821195,25.810352856158048,93.58195062753457,25.863429639009087,0.2193895706657903,1,0.9659772079903632,0.031730216185235444,0.07069767451402882,0.002305055182834042,0.0005314518786781976,0.02305324009067267
0,3,3,9,7.4236558627693965,4.813084696724457,42.32781553481527,296.1134074523408,43.242996965217344,0.635431705033016,1,0.5759227080270648,0.03715842894650672,0.08891370150619071,0.0032995436289906203,0.0011559874841447662,0.033999815942807196
0,4,4,16,8.663642416770067,8.330319447502042,16.356560103185682,9.492110819010723,23.176217840731734,0.6863319984690999,0,1.1577685419470072,0.03052521865737165,0.039056880614107406,0.020637143393108764,3.9300505291362605e-05,0.006269011508313141
0,3,5,15,6.970653576760675,5.904454283155108,44.0974319344381,303.1628123288551,39.341504664889825,0.4812158958769822,1,1.0477956251706928,0.0698074522168656,0.13418969471038897,0.003482342511192211,0.0018925915832782056,0.0435039260674046
0,3,3,9,4.281877483254636,8.323611881275266,39.387030273902326,359.898362383007,44.88228929758669,0.5332590233615765,1,0.6918990418780595,0.04423225903082028,0.09995880230698108,0.003096246991788452,0.0015694309340288704,0.03961604389674555
0,3,4,12,8.248236953387057,5.236740508715989,28.516324059302807,46.497389454538194,43.39178595405528,0.5637047806705281,0,0.8929788339883089,0.03779804780175772,0.05000107864858546,0.02378952244450215,6.0254623698928315e-05,0.007762385181046372
0,3,4,12,5.790813590164203,4.567787960998145,35.147195867783985,187.31077232536558,37.03114371074738,0.5120981006671961,0,0.9340500838588923,0.06389069085892916,0.07890470615526267,0.04414764278818148,9.719905216269585e-05,0.009858957965357995
0,4,3,12,4.442041116828233,7.959089197348165,32.69867691412908,172.81654812665104,24.71875225327763,0.6708009583665858,0,0.9231361669953912,0.03511921541287872,0.04302193194985417,0.02133510117274599,7.584239509994404e-05,0.008708753934975085
1,5,5,25,8.515755293383132,7.08631856048646,44.41388175277134,218.91162583507867,32.28255125677989,0.5328893651253355,1,1.663222584174946,0.06543276471604359,0.1396434408691455,0.004110273846036103,0.001821317299498097,0.04267689421101419
